"assay_name","samp_name","technical_rep_id","pcr_plate_id","well_id","detected_notDetected","estimatedNumberOfCopies","estimatedNumberOfCopies_unit","estimatedNumberOfCopies_method","estimatedNumberOfCopies_error","estimatedNumberOfCopies_error_type","quantificationCycle","rfu","positivePartitions","acceptedPartitions","partitionVolumeMicroliters","concentrationInReaction","concentrationInReaction_unit","volumeFilteredLiters","dilutionFactor","dataset"
"Tt_longFrag","52345-549",1,"dPB134","B04","detected",19.8667286811349,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",2,21713,0.00085,0.108183368,"copies/uL",2.995,1,"field survey"
"Tt_longFrag","52345-549",2,"dPB134","B08","detected",10.4568016360599,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",1,20577,0.00085,0.056942038,"copies/uL",2.995,1,"field survey"
"Tt_longFrag","52345-549",3,"dPB134","B12","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,19045,0.00085,0,"copies/uL",2.995,1,"field survey"
"Tt_longFrag","52345-550",1,"dPB134","G01","detected",41.0590484474117,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",4,20997,0.00085,0.223585182,"copies/uL",2.995,1,"field survey"
"Tt_longFrag","52345-550",2,"dPB134","G05","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,21278,0.00085,0,"copies/uL",2.995,1,"field survey"
"Tt_longFrag","52345-550",3,"dPB134","G09","detected",21.3105288146908,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",2,20257,0.00085,0.116045516,"copies/uL",2.995,1,"field survey"
"Tt_longFrag","52345-551",1,"dPB134","G03","detected",40.2452504507506,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",4,21330,0.00085,0.219153682,"copies/uL",2.995,1,"field survey"
"Tt_longFrag","52345-551",2,"dPB134","G07","detected",50.2166836060092,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",5,21432,0.00085,0.273452668,"copies/uL",2.995,1,"field survey"
"Tt_longFrag","52345-551",3,"dPB134","G11","detected",85.494384741234,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",8,20158,0.00085,0.465555786,"copies/uL",2.995,1,"field survey"
"Tt_longFrag","52345-552",1,"dPB134","H03","detected",100.324181850965,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",11,21278,0.00085,0.607052504,"copies/uL",3.328,1,"field survey"
"Tt_longFrag","52345-552",2,"dPB134","H07","detected",65.5578533804109,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",7,20720,0.00085,0.396684611,"copies/uL",3.328,1,"field survey"
"Tt_longFrag","52345-552",3,"dPB134","H11","detected",48.7250590895449,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",5,19906,0.00085,0.294830903,"copies/uL",3.328,1,"field survey"
"Tt_longFrag","52345-553",1,"dPB133","H01","detected",136.614575525846,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",16,22244,0.00085,0.826642377,"copies/uL",3.328,1,"field survey"
"Tt_longFrag","52345-553",2,"dPB133","H05","detected",145.062355558899,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",16,21126,0.00085,0.877759126,"copies/uL",3.328,1,"field survey"
"Tt_longFrag","52345-553",3,"dPB133","H09","detected",183.518169305896,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",20,20766,0.00085,1.110451759,"copies/uL",3.328,1,"field survey"
"Tt_longFrag","52345-554",1,"dPB134","C03","detected",173.937505453732,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",20,22205,0.00085,1.052480033,"copies/uL",3.328,1,"field survey"
"Tt_longFrag","52345-554",2,"dPB134","C07","detected",137.104040655053,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",13,18209,0.00085,0.829604086,"copies/uL",3.328,1,"field survey"
"Tt_longFrag","52345-554",3,"dPB134","C11","detected",205.490395462747,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",23,21619,0.00085,1.243403702,"copies/uL",3.328,1,"field survey"
"Tt_longFrag","52345-555",1,"dPB134","G04","detected",125.072426258457,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",13,22209,0.00085,0.683653462,"copies/uL",3.006333333,1,"field survey"
"Tt_longFrag","52345-555",2,"dPB134","G08","detected",137.076853347048,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",13,20316,0.00085,0.749270388,"copies/uL",3.006333333,1,"field survey"
"Tt_longFrag","52345-555",3,"dPB134","G12","detected",34.4897171121494,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",3,18490,0.00085,0.188522884,"copies/uL",3.006333333,1,"field survey"
"Tt_longFrag","52345-556",1,"dPB134","C04","detected",175.982155602163,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",18,21980,0.00085,0.961929128,"copies/uL",3.006333333,1,"field survey"
"Tt_longFrag","52345-556",2,"dPB134","C08","detected",78.9038993767461,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",7,19037,0.00085,0.431293496,"copies/uL",3.006333333,1,"field survey"
"Tt_longFrag","52345-556",3,"dPB134","C12","detected",93.7179391111742,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",8,18295,0.00085,0.512267935,"copies/uL",3.006333333,1,"field survey"
"Tt_longFrag","52345-557",1,"dPB133","A03","detected",166.817401565223,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",17,21867,0.00085,0.911834027,"copies/uL",3.006333333,1,"field survey"
"Tt_longFrag","52345-557",2,"dPB133","A07","detected",213.516914143855,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",18,18033,0.00085,1.167096393,"copies/uL",3.006333333,1,"field survey"
"Tt_longFrag","52345-557",3,"dPB133","A11","detected",188.180846910756,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",18,20465,0.00085,1.028607914,"copies/uL",3.006333333,1,"field survey"
"Tt_longFrag","52345-558",1,"dPB133","H03","detected",121.954201815461,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",12,21108,0.00085,0.665648207,"copies/uL",3.002,1,"field survey"
"Tt_longFrag","52345-558",2,"dPB133","H07","detected",98.9316186209235,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",9,19418,0.00085,0.539986762,"copies/uL",3.002,1,"field survey"
"Tt_longFrag","52345-558",3,"dPB133","H11","detected",108.645705063296,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",10,19498,0.00085,0.593008012,"copies/uL",3.002,1,"field survey"
"Tt_longFrag","52345-559",1,"dPB133","B03","detected",233.977289973361,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",25,22869,0.00085,1.27709059,"copies/uL",3.002,1,"field survey"
"Tt_longFrag","52345-559",2,"dPB133","B07","detected",408.991978164574,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",40,20915,0.00085,2.232352579,"copies/uL",3.002,1,"field survey"
"Tt_longFrag","52345-559",3,"dPB133","B11","detected",235.675547068631,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",21,18937,0.00085,1.286359986,"copies/uL",3.002,1,"field survey"
"Tt_longFrag","52345-560",1,"dPB133","D03","detected",202.927963724193,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",20,21126,0.00085,1.107617722,"copies/uL",3.002,1,"field survey"
"Tt_longFrag","52345-560",2,"dPB133","D07","detected",357.102034510342,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",33,19781,0.00085,1.949127832,"copies/uL",3.002,1,"field survey"
"Tt_longFrag","52345-560",3,"dPB133","D11","detected",282.161616872097,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",29,22010,0.00085,1.540089407,"copies/uL",3.002,1,"field survey"
"Tt_longFrag","52345-561",1,"dPB133","F02","detected",30.1248533529092,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",3,21396,0.00085,0.164883364,"copies/uL",3.010333333,1,"field survey"
"Tt_longFrag","52345-561",2,"dPB133","F06","detected",39.1602228423384,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",4,21930,0.00085,0.214336953,"copies/uL",3.010333333,1,"field survey"
"Tt_longFrag","52345-561",3,"dPB133","F10","detected",39.4368767400548,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",4,21786,0.00085,0.215851172,"copies/uL",3.010333333,1,"field survey"
"Tt_longFrag","52345-562",1,"dPB134","F04","detected",86.3278304602285,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",9,21954,0.00085,0.472500992,"copies/uL",3.010333333,1,"field survey"
"Tt_longFrag","52345-562",2,"dPB134","F08","detected",66.9574574982785,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",7,22002,0.00085,0.366480484,"copies/uL",3.010333333,1,"field survey"
"Tt_longFrag","52345-562",3,"dPB134","F12","detected",123.014793192671,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",12,20731,0.00085,0.673300968,"copies/uL",3.010333333,1,"field survey"
"Tt_longFrag","52345-563",1,"dPB134","B01","detected",10.8198104153271,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",1,19771,0.00085,0.059220429,"copies/uL",3.010333333,1,"field survey"
"Tt_longFrag","52345-563",2,"dPB134","B05","detected",49.4262107850098,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",5,21725,0.00085,0.270526127,"copies/uL",3.010333333,1,"field survey"
"Tt_longFrag","52345-563",3,"dPB134","B09","detected",28.8686409897982,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",3,22285,0.00085,0.158007695,"copies/uL",3.010333333,1,"field survey"
"Tt_longFrag","52345-564",1,"dPB133","F03","detected",8.81636305426364,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",1,22752,0.00085,0.051695947,"copies/uL",3.225,1,"field survey"
"Tt_longFrag","52345-564",2,"dPB133","F07","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,21009,0.00085,0,"copies/uL",3.225,1,"field survey"
"Tt_longFrag","52345-564",3,"dPB133","F11","detected",8.82216866666674,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",1,22719,0.00085,0.051729989,"copies/uL",3.225,1,"field survey"
"Tt_longFrag","52345-565",1,"dPB134","E01","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,19439,0.00085,0,"copies/uL",3.225,1,"field survey"
"Tt_longFrag","52345-565",2,"dPB134","E05","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,21437,0.00085,0,"copies/uL",3.225,1,"field survey"
"Tt_longFrag","52345-565",3,"dPB134","E09","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,20714,0.00085,0,"copies/uL",3.225,1,"field survey"
"Tt_longFrag","52345-566",1,"dPB133","E02","detected",19.5220443255816,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",2,20521,0.00085,0.114470169,"copies/uL",3.225,1,"field survey"
"Tt_longFrag","52345-566",2,"dPB133","E06","detected",40.0310632248066,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",4,20030,0.00085,0.234727598,"copies/uL",3.225,1,"field survey"
"Tt_longFrag","52345-566",3,"dPB133","E10","detected",40.1176095193802,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",4,19987,0.00085,0.235235074,"copies/uL",3.225,1,"field survey"
"Tt_longFrag","52345-620",1,"dPB129","C01","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22053,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_longFrag","52345-620",2,"dPB129","C05","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22167,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_longFrag","52345-620",3,"dPB129","C09","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22788,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_longFrag","52345-622",1,"dPB129","B01","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,20385,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_longFrag","52345-622",2,"dPB129","B05","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22813,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_longFrag","52345-622",3,"dPB129","B09","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,21479,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_longFrag","52345-623",1,"dPB128","B04","detected",9.96172429999981,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",1,21651,0.00085,0.054336678,"copies/uL",3,1,"field survey"
"Tt_longFrag","52345-623",2,"dPB128","B08","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22614,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_longFrag","52345-623",3,"dPB128","B12","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,21935,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_longFrag","52345-624",1,"dPB128","E04","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,20142,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_longFrag","52345-624",2,"dPB128","E08","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,23054,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_longFrag","52345-624",3,"dPB128","E12","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22583,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_longFrag","52345-625",1,"dPB128","H03","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22159,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_longFrag","52345-625",2,"dPB128","H07","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,20529,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_longFrag","52345-625",3,"dPB128","H11","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22644,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_longFrag","52345-635",1,"dPB129","A02","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,21958,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_longFrag","52345-635",2,"dPB129","A06","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,21272,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_longFrag","52345-635",3,"dPB129","A10","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22050,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_longFrag","52345-637",1,"dPB128","G03","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22560,0.00085,0,"copies/uL",2.9,1,"field survey"
"Tt_longFrag","52345-637",2,"dPB128","G07","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,19446,0.00085,0,"copies/uL",2.9,1,"field survey"
"Tt_longFrag","52345-637",3,"dPB128","G11","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22695,0.00085,0,"copies/uL",2.9,1,"field survey"
"Tt_longFrag","52345-638",1,"dPB128","C04","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,21836,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_longFrag","52345-638",2,"dPB128","C08","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22437,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_longFrag","52345-638",3,"dPB128","C12","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,19252,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_longFrag","52345-647",1,"dPB128","D03","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22306,0.00085,0,"copies/uL",1.17,1,"field survey"
"Tt_longFrag","52345-647",2,"dPB128","D07","detected",24.9022550427359,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",1,22208,0.00085,0.052973888,"copies/uL",1.17,1,"field survey"
"Tt_longFrag","52345-647",3,"dPB128","D11","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,21561,0.00085,0,"copies/uL",1.17,1,"field survey"
"Tt_longFrag","52345-648",1,"dPB129","E02","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,20732,0.00085,0,"copies/uL",2,1,"field survey"
"Tt_longFrag","52345-648",2,"dPB129","E06","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22130,0.00085,0,"copies/uL",2,1,"field survey"
"Tt_longFrag","52345-648",3,"dPB129","E10","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,21824,0.00085,0,"copies/uL",2,1,"field survey"
"Tt_longFrag","52345-651",1,"dPB129","F01","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,18753,0.00085,0,"copies/uL",2.01,1,"field survey"
"Tt_longFrag","52345-651",2,"dPB129","F05","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22126,0.00085,0,"copies/uL",2.01,1,"field survey"
"Tt_longFrag","52345-651",3,"dPB129","F09","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,21779,0.00085,0,"copies/uL",2.01,1,"field survey"
"Tt_longFrag","52345-653",1,"dPB128","F04","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,23008,0.00085,0,"copies/uL",2.01,1,"field survey"
"Tt_longFrag","52345-653",2,"dPB128","F08","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,21634,0.00085,0,"copies/uL",2.01,1,"field survey"
"Tt_longFrag","52345-653",3,"dPB128","F12","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,21504,0.00085,0,"copies/uL",2.01,1,"field survey"
"Tt_longFrag","52345-659",1,"dPB129","B03","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,20507,0.00085,0,"copies/uL",2,1,"field survey"
"Tt_longFrag","52345-659",2,"dPB129","B07","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22209,0.00085,0,"copies/uL",2,1,"field survey"
"Tt_longFrag","52345-659",3,"dPB129","B11","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,20976,0.00085,0,"copies/uL",2,1,"field survey"
"Tt_longFrag","carboy1_0.0h",1,"missing: not provided","missing: not provided","detected",1847.651505,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",55,19237,0.00085,3.359366373,"copies/uL",1,1,"decay experiment"
"Tt_longFrag","carboy1_0.0h",2,"missing: not provided","missing: not provided","detected",1470.638469,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",50,22060,0.00085,2.673888125,"copies/uL",1,1,"decay experiment"
"Tt_longFrag","carboy1_0.0h",3,"missing: not provided","missing: not provided","detected",1317.89144,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",41,20085,0.00085,2.396166254,"copies/uL",1,1,"decay experiment"
"Tt_longFrag","carboy1_3.4h",1,"missing: not provided","missing: not provided","detected",1250.585282,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",69,18221,0.00085,4.433893273,"copies/uL",1.95,1,"decay experiment"
