"assay_name","samp_name","technical_rep_id","pcr_plate_id","well_id","detected_notDetected","estimatedNumberOfCopies","estimatedNumberOfCopies_unit","estimatedNumberOfCopies_method","estimatedNumberOfCopies_error","estimatedNumberOfCopies_error_type","quantificationCycle","rfu","positivePartitions","acceptedPartitions","partitionVolumeMicroliters","concentrationInReaction","concentrationInReaction_unit","volumeFilteredLiters","dilutionFactor","dataset"
"Tt_Cytb","52345-545",1,"dPB124","B02","detected",1296.48394619606,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",117,19510,0.00085,7.07644510269165,"copies/uL",3.002,1,"field survey"
"Tt_Cytb","52345-545",2,"dPB124","B06","detected",1290.70836333421,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",127,21272,0.00085,7.04492092132568,"copies/uL",3.002,1,"field survey"
"Tt_Cytb","52345-545",3,"dPB124","B10","detected",962.351569328881,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",101,22672,0.00085,5.25268983840942,"copies/uL",3.002,1,"field survey"
"Tt_Cytb","52345-546",1,"dPB127","E01","detected",928.383457093733,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",88,20441,0.00085,5.07572555541992,"copies/uL",3.007,1,"field survey"
"Tt_Cytb","52345-546",2,"dPB127","E05","detected",809.809731057495,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",81,21564,0.00085,4.42745065689087,"copies/uL",3.007,1,"field survey"
"Tt_Cytb","52345-546",3,"dPB127","E09","detected",903.395802466434,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",82,19573,0.00085,4.93911123275757,"copies/uL",3.007,1,"field survey"
"Tt_Cytb","52345-547",1,"dPB125","F02","detected",83.4330133437128,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",8,20637,0.00085,0.456151038408279,"copies/uL",3.007,1,"field survey"
"Tt_Cytb","52345-547",2,"dPB125","F06","detected",183.308816328762,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",18,21139,0.00085,1.00219929218292,"copies/uL",3.007,1,"field survey"
"Tt_Cytb","52345-547",3,"dPB125","F10","detected",143.901525560227,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",14,20942,0.00085,0.786748886108398,"copies/uL",3.007,1,"field survey"
"Tt_Cytb","52345-548",1,"dPB124","G02","detected",59.3911904728902,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",6,21742,0.00085,0.324707835912704,"copies/uL",3.007,1,"field survey"
