"plate","well","sample","id","bio_rep","station","Instrument","depth","depthbin","time_collected","filter_start_time","time_min","vol","dilution","assay","marker","rep","extract","conc_machine","accepted","positives","negatives","log_offset"
"dPB134","E01","52345-565",565,2,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",0,19439,0,19439,-12.2092595364587
"dPB134","E05","52345-565",565,2,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",0,21437,0,21437,-12.2092595364587
"dPB134","E09","52345-565",565,2,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",0.056797285,20714,1,20713,-12.2092595364587
"dPB134","E01","52345-565",565,2,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0,19439,0,19439,-12.2092595364587
"dPB134","E05","52345-565",565,2,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0,21437,0,21437,-12.2092595364587
"dPB134","E09","52345-565",565,2,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0,20714,0,20714,-12.2092595364587
"dPB126","E01","52345-565",565,2,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"Cytb monoplex","cytb",1,"DNA1",0.228086575865746,20634,4,20630,-12.2092595364587
"dPB126","E05","52345-565",565,2,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"Cytb monoplex","cytb",2,"DNA1",0.0564592927694321,20838,1,20837,-12.2092595364587
"dPB126","E09","52345-565",565,2,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"Cytb monoplex","cytb",3,"DNA1",0.0537336133420467,21895,1,21894,-12.2092595364587
"dPB133","E02","52345-566",566,3,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"DL/16S duplex","Tt_16S",1,"DNA1",0.573440552,20521,10,20511,-12.2092595364587
"dPB133","E06","52345-566",566,3,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"DL/16S duplex","Tt_16S",2,"DNA1",0.528737605,20030,9,20021,-12.2092595364587
"dPB133","E10","52345-566",566,3,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"DL/16S duplex","Tt_16S",3,"DNA1",0.588765204,19987,10,19977,-12.2092595364587
"dPB133","E02","52345-566",566,3,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",0.401379019,20521,7,20514,-12.2092595364587
"dPB133","E06","52345-566",566,3,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",0.528737605,20030,9,20021,-12.2092595364587
"dPB133","E10","52345-566",566,3,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",0.470988572,19987,8,19979,-12.2092595364587
"dPB133","E02","52345-566",566,3,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0.114470169,20521,2,20519,-12.2092595364587
"dPB133","E06","52345-566",566,3,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0.234727598,20030,4,20026,-12.2092595364587
"dPB133","E10","52345-566",566,3,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0.235235074,19987,4,19983,-12.2092595364587
"dPB124","E02","52345-566",566,3,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"Cytb monoplex","cytb",1,"DNA1",0.759713470935822,21687,14,21673,-12.2092595364587
"dPB124","E06","52345-566",566,3,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"Cytb monoplex","cytb",2,"DNA1",0.874460935592651,20188,15,20173,-12.2092595364587
"dPB124","E10","52345-566",566,3,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"Cytb monoplex","cytb",3,"DNA1",0.996275782585144,22446,19,22427,-12.2092595364587
"dPB129","C01","52345-620",620,2,"NOAA Boat","Smith Root",0,"0 m",1132,1135,692,3,1,"DL/16S duplex","Tt_16S",1,"DNA1",0,22053,0,22053,-12.2815801980383
"dPB129","C05","52345-620",620,2,"NOAA Boat","Smith Root",0,"0 m",1132,1135,692,3,1,"DL/16S duplex","Tt_16S",2,"DNA1",0,22167,0,22167,-12.2815801980383
"dPB129","C09","52345-620",620,2,"NOAA Boat","Smith Root",0,"0 m",1132,1135,692,3,1,"DL/16S duplex","Tt_16S",3,"DNA1",0,22788,0,22788,-12.2815801980383
"dPB129","C01","52345-620",620,2,"NOAA Boat","Smith Root",0,"0 m",1132,1135,692,3,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",0.053348627,22053,1,22052,-12.2815801980383
"dPB129","C05","52345-620",620,2,"NOAA Boat","Smith Root",0,"0 m",1132,1135,692,3,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",0,22167,0,22167,-12.2815801980383
"dPB129","C09","52345-620",620,2,"NOAA Boat","Smith Root",0,"0 m",1132,1135,692,3,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",0,22788,0,22788,-12.2815801980383
"dPB129","C01","52345-620",620,2,"NOAA Boat","Smith Root",0,"0 m",1132,1135,692,3,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0,22053,0,22053,-12.2815801980383
"dPB129","C05","52345-620",620,2,"NOAA Boat","Smith Root",0,"0 m",1132,1135,692,3,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0,22167,0,22167,-12.2815801980383
"dPB129","C09","52345-620",620,2,"NOAA Boat","Smith Root",0,"0 m",1132,1135,692,3,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0,22788,0,22788,-12.2815801980383
"dPB116","C01","52345-620",620,2,"NOAA Boat","Smith Root",0,"0 m",1132,1135,692,3,1,"Cytb monoplex","cytb",1,"DNA1",0,21157,0,21157,-12.2815801980383
"dPB116","C05","52345-620",620,2,"NOAA Boat","Smith Root",0,"0 m",1132,1135,692,3,1,"Cytb monoplex","cytb",2,"DNA1",0,18851,0,18851,-12.2815801980383
"dPB116","C09","52345-620",620,2,"NOAA Boat","Smith Root",0,"0 m",1132,1135,692,3,1,"Cytb monoplex","cytb",3,"DNA1",0,17335,0,17335,-12.2815801980383
"dPB129","B01","52345-622",622,1,"NOAA Boat","Smith Root",0,"0 m",1230,1232,750,3,1,"DL/16S duplex","Tt_16S",1,"DNA1",0.057713978,20385,1,20384,-12.2815801980383
"dPB129","B05","52345-622",622,1,"NOAA Boat","Smith Root",0,"0 m",1230,1232,750,3,1,"DL/16S duplex","Tt_16S",2,"DNA1",0.154720724,22813,3,22810,-12.2815801980383
"dPB129","B09","52345-622",622,1,"NOAA Boat","Smith Root",0,"0 m",1230,1232,750,3,1,"DL/16S duplex","Tt_16S",3,"DNA1",0.109551221,21479,2,21477,-12.2815801980383
"dPB129","B01","52345-622",622,1,"NOAA Boat","Smith Root",0,"0 m",1230,1232,750,3,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",0.057713978,20385,1,20384,-12.2815801980383
"dPB129","B05","52345-622",622,1,"NOAA Boat","Smith Root",0,"0 m",1230,1232,750,3,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",0.05157131,22813,1,22812,-12.2815801980383
"dPB129","B09","52345-622",622,1,"NOAA Boat","Smith Root",0,"0 m",1230,1232,750,3,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",0,21479,0,21479,-12.2815801980383
"dPB129","B01","52345-622",622,1,"NOAA Boat","Smith Root",0,"0 m",1230,1232,750,3,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0,20385,0,20385,-12.2815801980383
"dPB129","B05","52345-622",622,1,"NOAA Boat","Smith Root",0,"0 m",1230,1232,750,3,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0,22813,0,22813,-12.2815801980383
"dPB129","B09","52345-622",622,1,"NOAA Boat","Smith Root",0,"0 m",1230,1232,750,3,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0,21479,0,21479,-12.2815801980383
"dPB116","B01","52345-622",622,1,"NOAA Boat","Smith Root",0,"0 m",1230,1232,750,3,1,"Cytb monoplex","cytb",1,"DNA1",0.164338305592537,21478,3,21475,-12.2815801980383
"dPB116","B05","52345-622",622,1,"NOAA Boat","Smith Root",0,"0 m",1230,1232,750,3,1,"Cytb monoplex","cytb",2,"DNA1",0.168287605047226,20974,3,20971,-12.2815801980383
"dPB116","B09","52345-622",622,1,"NOAA Boat","Smith Root",0,"0 m",1230,1232,750,3,1,"Cytb monoplex","cytb",3,"DNA1",0.166328698396683,21221,3,21218,-12.2815801980383
"dPB128","B04","52345-623",623,2,"NOAA Boat","Smith Root",0,"0 m",1231,1232,751,3,1,"DL/16S duplex","Tt_16S",1,"DNA1",0.054339185,21651,1,21650,-12.2815801980383
"dPB128","B08","52345-623",623,2,"NOAA Boat","Smith Root",0,"0 m",1231,1232,751,3,1,"DL/16S duplex","Tt_16S",2,"DNA1",0.156082332,22614,3,22611,-12.2815801980383
"dPB128","B12","52345-623",623,2,"NOAA Boat","Smith Root",0,"0 m",1231,1232,751,3,1,"DL/16S duplex","Tt_16S",3,"DNA1",0,21935,0,21935,-12.2815801980383
"dPB128","B04","52345-623",623,2,"NOAA Boat","Smith Root",0,"0 m",1231,1232,751,3,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",0.054339185,21651,1,21650,-12.2815801980383
"dPB128","B08","52345-623",623,2,"NOAA Boat","Smith Root",0,"0 m",1231,1232,751,3,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",0.156082332,22614,3,22611,-12.2815801980383
"dPB128","B12","52345-623",623,2,"NOAA Boat","Smith Root",0,"0 m",1231,1232,751,3,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",0.053635623,21935,1,21934,-12.2815801980383
"dPB128","B04","52345-623",623,2,"NOAA Boat","Smith Root",0,"0 m",1231,1232,751,3,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0.054336678,21651,1,21650,-12.2815801980383
"dPB128","B08","52345-623",623,2,"NOAA Boat","Smith Root",0,"0 m",1231,1232,751,3,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0,22614,0,22614,-12.2815801980383
"dPB128","B12","52345-623",623,2,"NOAA Boat","Smith Root",0,"0 m",1231,1232,751,3,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0,21935,0,21935,-12.2815801980383
"dPB115","B02","52345-623",623,2,"NOAA Boat","Smith Root",0,"0 m",1231,1232,751,3,1,"Cytb monoplex","cytb",1,"DNA1",0.385646760463715,21358,7,21351,-12.2815801980383
"dPB115","B06","52345-623",623,2,"NOAA Boat","Smith Root",0,"0 m",1231,1232,751,3,1,"Cytb monoplex","cytb",2,"DNA1",0.0572477802634239,20551,1,20550,-12.2815801980383
"dPB115","B10","52345-623",623,2,"NOAA Boat","Smith Root",0,"0 m",1231,1232,751,3,1,"Cytb monoplex","cytb",3,"DNA1",0.173057034611702,20396,3,20393,-12.2815801980383
"dPB128","E04","52345-624",624,3,"NOAA Boat","Smith Root",0,"0 m",1231,1243,751,3,1,"DL/16S duplex","Tt_16S",1,"DNA1",0.058410272,20142,1,20141,-12.2815801980383
"dPB128","E08","52345-624",624,3,"NOAA Boat","Smith Root",0,"0 m",1231,1243,751,3,1,"DL/16S duplex","Tt_16S",2,"DNA1",0.051032186,23054,1,23053,-12.2815801980383
"dPB128","E12","52345-624",624,3,"NOAA Boat","Smith Root",0,"0 m",1231,1243,751,3,1,"DL/16S duplex","Tt_16S",3,"DNA1",0,22583,0,22583,-12.2815801980383
"dPB128","E04","52345-624",624,3,"NOAA Boat","Smith Root",0,"0 m",1231,1243,751,3,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",0,20142,0,20142,-12.2815801980383
"dPB128","E08","52345-624",624,3,"NOAA Boat","Smith Root",0,"0 m",1231,1243,751,3,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",0,23054,0,23054,-12.2815801980383
"dPB128","E12","52345-624",624,3,"NOAA Boat","Smith Root",0,"0 m",1231,1243,751,3,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",0,22583,0,22583,-12.2815801980383
"dPB128","E04","52345-624",624,3,"NOAA Boat","Smith Root",0,"0 m",1231,1243,751,3,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0,20142,0,20142,-12.2815801980383
"dPB128","E08","52345-624",624,3,"NOAA Boat","Smith Root",0,"0 m",1231,1243,751,3,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0,23054,0,23054,-12.2815801980383
"dPB128","E12","52345-624",624,3,"NOAA Boat","Smith Root",0,"0 m",1231,1243,751,3,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0,22583,0,22583,-12.2815801980383
"dPB115","E02","52345-624",624,3,"NOAA Boat","Smith Root",0,"0 m",1231,1243,751,3,1,"Cytb monoplex","cytb",1,"DNA1",0.0598697550594807,19651,1,19650,-12.2815801980383
"dPB115","E06","52345-624",624,3,"NOAA Boat","Smith Root",0,"0 m",1231,1243,751,3,1,"Cytb monoplex","cytb",2,"DNA1",0.0566823519766331,20756,1,20755,-12.2815801980383
"dPB115","E10","52345-624",624,3,"NOAA Boat","Smith Root",0,"0 m",1231,1243,751,3,1,"Cytb monoplex","cytb",3,"DNA1",0,20350,0,20350,-12.2815801980383
"dPB128","H03","52345-625",625,1,"NOAA Boat","Smith Root",0,"0 m",1330,1333,810,3,1,"DL/16S duplex","Tt_16S",1,"DNA1",0,22159,0,22159,-12.2815801980383
"dPB128","H07","52345-625",625,1,"NOAA Boat","Smith Root",0,"0 m",1330,1333,810,3,1,"DL/16S duplex","Tt_16S",2,"DNA1",0,20529,0,20529,-12.2815801980383
"dPB128","H11","52345-625",625,1,"NOAA Boat","Smith Root",0,"0 m",1330,1333,810,3,1,"DL/16S duplex","Tt_16S",3,"DNA1",0.051956218,22644,1,22643,-12.2815801980383
"dPB128","H03","52345-625",625,1,"NOAA Boat","Smith Root",0,"0 m",1330,1333,810,3,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",0,22159,0,22159,-12.2815801980383
"dPB128","H07","52345-625",625,1,"NOAA Boat","Smith Root",0,"0 m",1330,1333,810,3,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",0,20529,0,20529,-12.2815801980383
"dPB128","H11","52345-625",625,1,"NOAA Boat","Smith Root",0,"0 m",1330,1333,810,3,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",0,22644,0,22644,-12.2815801980383
"dPB128","H03","52345-625",625,1,"NOAA Boat","Smith Root",0,"0 m",1330,1333,810,3,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0,22159,0,22159,-12.2815801980383
"dPB128","H07","52345-625",625,1,"NOAA Boat","Smith Root",0,"0 m",1330,1333,810,3,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0,20529,0,20529,-12.2815801980383
"dPB128","H11","52345-625",625,1,"NOAA Boat","Smith Root",0,"0 m",1330,1333,810,3,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0,22644,0,22644,-12.2815801980383
"dPB115","H01","52345-625",625,1,"NOAA Boat","Smith Root",0,"0 m",1330,1333,810,3,1,"Cytb monoplex","cytb",1,"DNA1",0,19561,0,19561,-12.2815801980383
"dPB115","H05","52345-625",625,1,"NOAA Boat","Smith Root",0,"0 m",1330,1333,810,3,1,"Cytb monoplex","cytb",2,"DNA1",0,18363,0,18363,-12.2815801980383
"dPB115","H09","52345-625",625,1,"NOAA Boat","Smith Root",0,"0 m",1330,1333,810,3,1,"Cytb monoplex","cytb",3,"DNA1",0.0578758120536804,20328,1,20327,-12.2815801980383
"dPB114","H01","52345-626",626,2,"NOAA Boat","Smith Root",0,"0 m",1330,1333,810,3,1,"Cytb monoplex","cytb",1,"DNA1",0,20467,0,20467,-12.2815801980383
"dPB114","H05","52345-626",626,2,"NOAA Boat","Smith Root",0,"0 m",1330,1333,810,3,1,"Cytb monoplex","cytb",2,"DNA1",0,20613,0,20613,-12.2815801980383
"dPB114","H09","52345-626",626,2,"NOAA Boat","Smith Root",0,"0 m",1330,1333,810,3,1,"Cytb monoplex","cytb",3,"DNA1",0.106830470263958,22026,2,22024,-12.2815801980383
"dPB114","D01","52345-630",630,1,"NOAA Boat","Smith Root",0,"0 m",1430,1432,870,3,1,"Cytb monoplex","cytb",1,"DNA1",0.0620877929031849,18949,1,18948,-12.2815801980383
"dPB114","D05","52345-630",630,1,"NOAA Boat","Smith Root",0,"0 m",1430,1432,870,3,1,"Cytb monoplex","cytb",2,"DNA1",0,20267,0,20267,-12.2815801980383
"dPB114","D09","52345-630",630,1,"NOAA Boat","Smith Root",0,"0 m",1430,1432,870,3,1,"Cytb monoplex","cytb",3,"DNA1",0,21358,0,21358,-12.2815801980383
"dPB114","F02","52345-633",633,1,"NOAA Boat","Smith Root",0,"0 m",1531,1536,931,3,1,"Cytb monoplex","cytb",1,"DNA1",0.056698739528656,20750,1,20749,-12.2815801980383
"dPB114","F06","52345-633",633,1,"NOAA Boat","Smith Root",0,"0 m",1531,1536,931,3,1,"Cytb monoplex","cytb",2,"DNA1",0,21156,0,21156,-12.2815801980383
"dPB114","F10","52345-633",633,1,"NOAA Boat","Smith Root",0,"0 m",1531,1536,931,3,1,"Cytb monoplex","cytb",3,"DNA1",0,19832,0,19832,-12.2815801980383
"dPB114","B02","52345-634",634,2,"NOAA Boat","Smith Root",0,"0 m",1532,1552,932,2.8,1,"Cytb monoplex","cytb",1,"DNA1",0,18940,0,18940,-12.3505730695253
"dPB114","B06","52345-634",634,2,"NOAA Boat","Smith Root",0,"0 m",1532,1552,932,2.8,1,"Cytb monoplex","cytb",2,"DNA1",0,20664,0,20664,-12.3505730695253
"dPB114","B10","52345-634",634,2,"NOAA Boat","Smith Root",0,"0 m",1532,1552,932,2.8,1,"Cytb monoplex","cytb",3,"DNA1",0.0537827387452126,21875,1,21874,-12.3505730695253
"dPB129","A02","52345-635",635,3,"NOAA Boat","Smith Root",0,"0 m",1533,1536,933,3,1,"DL/16S duplex","Tt_16S",1,"DNA1",0,21958,0,21958,-12.2815801980383
"dPB129","A06","52345-635",635,3,"NOAA Boat","Smith Root",0,"0 m",1533,1536,933,3,1,"DL/16S duplex","Tt_16S",2,"DNA1",0,21272,0,21272,-12.2815801980383
"dPB129","A10","52345-635",635,3,"NOAA Boat","Smith Root",0,"0 m",1533,1536,933,3,1,"DL/16S duplex","Tt_16S",3,"DNA1",0,22050,0,22050,-12.2815801980383
"dPB129","A02","52345-635",635,3,"NOAA Boat","Smith Root",0,"0 m",1533,1536,933,3,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",0,21958,0,21958,-12.2815801980383
"dPB129","A06","52345-635",635,3,"NOAA Boat","Smith Root",0,"0 m",1533,1536,933,3,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",0,21272,0,21272,-12.2815801980383
"dPB129","A10","52345-635",635,3,"NOAA Boat","Smith Root",0,"0 m",1533,1536,933,3,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",0,22050,0,22050,-12.2815801980383
"dPB129","A02","52345-635",635,3,"NOAA Boat","Smith Root",0,"0 m",1533,1536,933,3,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0,21958,0,21958,-12.2815801980383
"dPB129","A06","52345-635",635,3,"NOAA Boat","Smith Root",0,"0 m",1533,1536,933,3,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0,21272,0,21272,-12.2815801980383
"dPB129","A10","52345-635",635,3,"NOAA Boat","Smith Root",0,"0 m",1533,1536,933,3,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0,22050,0,22050,-12.2815801980383
"dPB116","A02","52345-635",635,3,"NOAA Boat","Smith Root",0,"0 m",1533,1536,933,3,1,"Cytb monoplex","cytb",1,"DNA1",0.0518783181905746,22678,1,22677,-12.2815801980383
"dPB116","A06","52345-635",635,3,"NOAA Boat","Smith Root",0,"0 m",1533,1536,933,3,1,"Cytb monoplex","cytb",2,"DNA1",0,18241,0,18241,-12.2815801980383
"dPB116","A10","52345-635",635,3,"NOAA Boat","Smith Root",0,"0 m",1533,1536,933,3,1,"Cytb monoplex","cytb",3,"DNA1",0,20913,0,20913,-12.2815801980383
"dPB128","G03","52345-637",637,2,"NOAA Boat","Smith Root",0,"0 m",1628,1630,988,2.9,1,"DL/16S duplex","Tt_16S",1,"DNA1",0,22560,0,22560,-12.315481749714
"dPB128","G07","52345-637",637,2,"NOAA Boat","Smith Root",0,"0 m",1628,1630,988,2.9,1,"DL/16S duplex","Tt_16S",2,"DNA1",0,19446,0,19446,-12.315481749714
"dPB128","G11","52345-637",637,2,"NOAA Boat","Smith Root",0,"0 m",1628,1630,988,2.9,1,"DL/16S duplex","Tt_16S",3,"DNA1",0,22695,0,22695,-12.315481749714
"dPB128","G03","52345-637",637,2,"NOAA Boat","Smith Root",0,"0 m",1628,1630,988,2.9,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",0,22560,0,22560,-12.315481749714
"dPB128","G07","52345-637",637,2,"NOAA Boat","Smith Root",0,"0 m",1628,1630,988,2.9,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",0,19446,0,19446,-12.315481749714
"dPB128","G11","52345-637",637,2,"NOAA Boat","Smith Root",0,"0 m",1628,1630,988,2.9,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",0.05183946,22695,1,22694,-12.315481749714
"dPB128","G03","52345-637",637,2,"NOAA Boat","Smith Root",0,"0 m",1628,1630,988,2.9,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0,22560,0,22560,-12.315481749714
"dPB128","G07","52345-637",637,2,"NOAA Boat","Smith Root",0,"0 m",1628,1630,988,2.9,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0,19446,0,19446,-12.315481749714
"dPB128","G11","52345-637",637,2,"NOAA Boat","Smith Root",0,"0 m",1628,1630,988,2.9,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0,22695,0,22695,-12.315481749714
"dPB115","G01","52345-637",637,2,"NOAA Boat","Smith Root",0,"0 m",1628,1630,988,2.9,1,"Cytb monoplex","cytb",1,"DNA1",0,18822,0,18822,-12.315481749714
"dPB115","G05","52345-637",637,2,"NOAA Boat","Smith Root",0,"0 m",1628,1630,988,2.9,1,"Cytb monoplex","cytb",2,"DNA1",0.0547896400094032,21473,1,21472,-12.315481749714
"dPB115","G09","52345-637",637,2,"NOAA Boat","Smith Root",0,"0 m",1628,1630,988,2.9,1,"Cytb monoplex","cytb",3,"DNA1",0,22491,0,22491,-12.315481749714
"dPB128","C04","52345-638",638,3,"NOAA Boat","Smith Root",0,"0 m",1630,1638,990,3,1,"DL/16S duplex","Tt_16S",1,"DNA1",0,21836,0,21836,-12.2815801980383
"dPB128","C08","52345-638",638,3,"NOAA Boat","Smith Root",0,"0 m",1630,1638,990,3,1,"DL/16S duplex","Tt_16S",2,"DNA1",0,22437,0,22437,-12.2815801980383
"dPB128","C12","52345-638",638,3,"NOAA Boat","Smith Root",0,"0 m",1630,1638,990,3,1,"DL/16S duplex","Tt_16S",3,"DNA1",0,19252,0,19252,-12.2815801980383
"dPB128","C04","52345-638",638,3,"NOAA Boat","Smith Root",0,"0 m",1630,1638,990,3,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",0,21836,0,21836,-12.2815801980383
"dPB128","C08","52345-638",638,3,"NOAA Boat","Smith Root",0,"0 m",1630,1638,990,3,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",0,22437,0,22437,-12.2815801980383
"dPB128","C12","52345-638",638,3,"NOAA Boat","Smith Root",0,"0 m",1630,1638,990,3,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",0,19252,0,19252,-12.2815801980383
"dPB128","C04","52345-638",638,3,"NOAA Boat","Smith Root",0,"0 m",1630,1638,990,3,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0,21836,0,21836,-12.2815801980383
"dPB128","C08","52345-638",638,3,"NOAA Boat","Smith Root",0,"0 m",1630,1638,990,3,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0,22437,0,22437,-12.2815801980383
"dPB128","C12","52345-638",638,3,"NOAA Boat","Smith Root",0,"0 m",1630,1638,990,3,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0,19252,0,19252,-12.2815801980383
"dPB115","C02","52345-638",638,3,"NOAA Boat","Smith Root",0,"0 m",1630,1638,990,3,1,"Cytb monoplex","cytb",1,"DNA1",0,18790,0,18790,-12.2815801980383
"dPB115","C06","52345-638",638,3,"NOAA Boat","Smith Root",0,"0 m",1630,1638,990,3,1,"Cytb monoplex","cytb",2,"DNA1",0,18253,0,18253,-12.2815801980383
"dPB115","C10","52345-638",638,3,"NOAA Boat","Smith Root",0,"0 m",1630,1638,990,3,1,"Cytb monoplex","cytb",3,"DNA1",0.05561588332057,21154,1,21153,-12.2815801980383
"dPB128","D03","52345-647",647,3,"NOAA Boat","Ascension G",18,"2/3 Depth",1112,1112,672,1.17,1,"DL/16S duplex","Tt_16S",1,"DNA1",0,22306,0,22306,-13.2231887378968
"dPB128","D07","52345-647",647,3,"NOAA Boat","Ascension G",18,"2/3 Depth",1112,1112,672,1.17,1,"DL/16S duplex","Tt_16S",2,"DNA1",0.052976273,22208,1,22207,-13.2231887378968
"dPB128","D11","52345-647",647,3,"NOAA Boat","Ascension G",18,"2/3 Depth",1112,1112,672,1.17,1,"DL/16S duplex","Tt_16S",3,"DNA1",0,21561,0,21561,-13.2231887378968
"dPB128","D03","52345-647",647,3,"NOAA Boat","Ascension G",18,"2/3 Depth",1112,1112,672,1.17,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",0.158237666,22306,3,22303,-13.2231887378968
"dPB128","D07","52345-647",647,3,"NOAA Boat","Ascension G",18,"2/3 Depth",1112,1112,672,1.17,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",0.052976273,22208,1,22207,-13.2231887378968
"dPB128","D11","52345-647",647,3,"NOAA Boat","Ascension G",18,"2/3 Depth",1112,1112,672,1.17,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",0,21561,0,21561,-13.2231887378968
"dPB128","D03","52345-647",647,3,"NOAA Boat","Ascension G",18,"2/3 Depth",1112,1112,672,1.17,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0,22306,0,22306,-13.2231887378968
"dPB128","D07","52345-647",647,3,"NOAA Boat","Ascension G",18,"2/3 Depth",1112,1112,672,1.17,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0.052973888,22208,1,22207,-13.2231887378968
"dPB128","D11","52345-647",647,3,"NOAA Boat","Ascension G",18,"2/3 Depth",1112,1112,672,1.17,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0,21561,0,21561,-13.2231887378968
"dPB115","D01","52345-647",647,3,"NOAA Boat","Ascension G",18,"2/3 Depth",1112,1112,672,1.17,1,"Cytb monoplex","cytb",1,"DNA1",0.059560589492321,19753,1,19752,-13.2231887378968
"dPB115","D05","52345-647",647,3,"NOAA Boat","Ascension G",18,"2/3 Depth",1112,1112,672,1.17,1,"Cytb monoplex","cytb",2,"DNA1",0.123326227068901,19080,2,19078,-13.2231887378968
